"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 03/08/2018. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 5,575 Crashes containing 8,263 Units and 10,045 Persons"

"Query Filters:"
"Crash Year Is Equal To 2018"
"  Crash Location is All of Texas"

"Managed Filters:"
"Speed Related Crashes"

"Crash ID","Agency","City","County","Crash Death Count","Crash Severity","Crash Time","Crash Total Injury Count","Crash Year","Day of Week","Latitude","Longitude","Manner of Collision","Population Group","Road Class","Speed Limit","Weather Condition","Vehicle Color","Person Age","Person Ethnicity","Person Gender","Person Type"
"16196320","Department Of Public Safety, State Of Texas","Rural Hidalgo County","Hidalgo","0","Not Injured","1715","0","2018","Monday","26.28714626","-98.36133558","Same Direction - Both Going Straight-Rear End","Rural","County Road","45","Cloudy","White","40","Hispanic","Female","Driver"
"16196320","Department Of Public Safety, State Of Texas","Rural Hidalgo County","Hidalgo","0","Not Injured","1715","0","2018","Monday","26.28714626","-98.36133558","Same Direction - Both Going Straight-Rear End","Rural","County Road","45","Cloudy","Gray","52","White","Female","Driver"
"16196323","Department Of Public Safety, State Of Texas","Rural Hidalgo County","Hidalgo","0","Not Injured","0051","0","2018","Monday","No Data","No Data","One Motor Vehicle - Going Straight","Rural","Farm To Market","35","Rain","Silver","20","Hispanic","Male","Driver"
"16196341","Arlington Police Department","Arlington","Tarrant","0","Not Injured","0210","0","2018","Monday","32.72078869","-97.09321376","One Motor Vehicle - Going Straight","250,000 Pop And Over","City Street","30","Clear","Maroon","36","Hispanic","Male","Driver"
"16196993","Department Of Public Safety, State Of Texas","Rural Frio County","Frio","0","Possible Injury","1731","1","2018","Monday","28.70022527","-99.16158522","One Motor Vehicle - Going Straight","Rural","Interstate","75","Other (Explain In Narrative)","Gray","32","Hispanic","Female","Driver"
"16196993","Department Of Public Safety, State Of Texas","Rural Frio County","Frio","0","Possible Injury","1731","1","2018","Monday","28.70022527","-99.16158522","One Motor Vehicle - Going Straight","Rural","Interstate","75","Other (Explain In Narrative)","Gray","11","Hispanic","Male","Passenger/Occupant"
"16196998","Department Of Public Safety, State Of Texas","Rural Frio County","Frio","0","Incapacitating Injury","1724","1","2018","Monday","28.69998031","-99.16172803","One Motor Vehicle - Going Straight","Rural","Interstate","75","Other (Explain In Narrative)","Blue","22","Hispanic","Female","Driver"
"16197000","Department Of Public Safety, State Of Texas","Dilley","Frio","0","Not Injured","1015","0","2018","Monday","28.66870797","-99.18357437","One Motor Vehicle - Going Straight","2,500 - 4,999 Pop","Interstate","75","Other (Explain In Narrative)","White","60","Hispanic","Male","Driver"
"16197002","Department Of Public Safety, State Of Texas","Dilley","Frio","0","Not Injured","0840","0","2018","Monday","28.66728195","-99.18326282","One Motor Vehicle - Going Straight","2,500 - 4,999 Pop","Interstate","75","Other (Explain In Narrative)","Blue","56","Hispanic","Male","Driver"
"16197268","Department Of Public Safety, State Of Texas","Rural Webb County","Webb","0","Non-Incapacitating Injury","0833","1","2018","Monday","27.82847464","-99.43657265","One Motor Vehicle - Going Straight","Rural","US & State Highways","70","Sleet/Hail","Black","54","Hispanic","Male","Driver"
"16197268","Department Of Public Safety, State Of Texas","Rural Webb County","Webb","0","Non-Incapacitating Injury","0833","1","2018","Monday","27.82847464","-99.43657265","One Motor Vehicle - Going Straight","Rural","US & State Highways","70","Sleet/Hail","Black","53","Hispanic","Female","Passenger/Occupant"
"16198904","Department Of Public Safety, State Of Texas","Rural Eastland County","Eastland","0","Possible Injury","1020","1","2018","Monday","32.33079183","-98.54813252","One Motor Vehicle - Going Straight","Rural","US & State Highways","75","Clear","Gold","58","White","Female","Driver"
"16198981","Department Of Public Safety, State Of Texas","Rural Angelina County","Angelina","2","Killed","0130","0","2018","Monday","31.22785493","-94.71799834","One Motor Vehicle - Going Straight","Rural","City Street","30","Cloudy","Black","20","Hispanic","Male","Driver"
"16198981","Department Of Public Safety, State Of Texas","Rural Angelina County","Angelina","2","Killed","0130","0","2018","Monday","31.22785493","-94.71799834","One Motor Vehicle - Going Straight","Rural","City Street","30","Cloudy","Black","18","Hispanic","Female","Passenger/Occupant"
"16201057","Edinburg Police Department","Edinburg","Hidalgo","0","Not Injured","0126","0","2018","Monday","26.31412211","-98.20093134","Same Direction - One Straight-One Stopped","50,000 - 99,999 Pop","Farm To Market","30","Rain","Black","19","Hispanic","Male","Driver"
"16201057","Edinburg Police Department","Edinburg","Hidalgo","0","Not Injured","0126","0","2018","Monday","26.31412211","-98.20093134","Same Direction - One Straight-One Stopped","50,000 - 99,999 Pop","Farm To Market","30","Rain","Black","20","Hispanic","Female","Passenger/Occupant"
"16201057","Edinburg Police Department","Edinburg","Hidalgo","0","Not Injured","0126","0","2018","Monday","26.31412211","-98.20093134","Same Direction - One Straight-One Stopped","50,000 - 99,999 Pop","Farm To Market","30","Rain","Black","27","Hispanic","Male","Passenger/Occupant"
"16201057","Edinburg Police Department","Edinburg","Hidalgo","0","Not Injured","0126","0","2018","Monday","26.31412211","-98.20093134","Same Direction - One Straight-One Stopped","50,000 - 99,999 Pop","Farm To Market","30","Rain","Black","15","Hispanic","Male","Passenger/Occupant"
"16201057","Edinburg Police Department","Edinburg","Hidalgo","0","Not Injured","0126","0","2018","Monday","26.31412211","-98.20093134","Same Direction - One Straight-One Stopped","50,000 - 99,999 Pop","Farm To Market","30","Rain","Black","17","Hispanic","Male","Passenger/Occupant"
"16201057","Edinburg Police Department","Edinburg","Hidalgo","0","Not Injured","0126","0","2018","Monday","26.31412211","-98.20093134","Same Direction - One Straight-One Stopped","50,000 - 99,999 Pop","Farm To Market","30","Rain","Gold","No Data","Unknown","Male","Driver"
"16201057","Edinburg Police Department","Edinburg","Hidalgo","0","Not Injured","0126","0","2018","Monday","26.31412211","-98.20093134","Same Direction - One Straight-One Stopped","50,000 - 99,999 Pop","Farm To Market","30","Rain","Gold","No Data","Unknown","Female","Passenger/Occupant"
"16202377","Department Of Public Safety, State Of Texas","Rural Starr County","Starr","0","Incapacitating Injury","0125","1","2018","Monday","26.56704187","-98.87641977","One Motor Vehicle - Going Straight","Rural","Farm To Market","55","Rain","Green","32","Hispanic","Female","Driver"
"16204775","Department Of Public Safety, State Of Texas","Rural Cameron County","Cameron","0","Not Injured","0130","0","2018","Monday","26.13606168","-97.38251031","One Motor Vehicle - Going Straight","Rural","County Road","30","Cloudy","Black","37","Hispanic","Male","Driver"
"16204775","Department Of Public Safety, State Of Texas","Rural Cameron County","Cameron","0","Not Injured","0130","0","2018","Monday","26.13606168","-97.38251031","One Motor Vehicle - Going Straight","Rural","County Road","30","Cloudy","Black","56","Hispanic","Female","Passenger/Occupant"
"16204937","Department Of Public Safety, State Of Texas","Rural Cameron County","Cameron","0","Unknown","0215","0","2018","Monday","25.97442114","-97.47930348","One Motor Vehicle - Going Straight","Rural","County Road","30","Cloudy","Maroon","No Data","Unknown","Unknown","Driver"
"16206004","Harris County Constable Precinct 6","Houston","Harris","0","Incapacitating Injury","0015","1","2018","Monday","29.7532048","-95.3296131","One Motor Vehicle - Going Straight","250,000 Pop And Over","City Street","35","Cloudy","Silver","20","Hispanic","Male","Driver"
"16213635","Socorro Police Department","Socorro","El Paso","0","Unknown","0830","0","2018","Monday","31.65809769","-106.29764604","One Motor Vehicle - Going Straight","25,000 - 49,999 Pop","City Street","20","Clear","Gray","No Data","Unknown","Unknown","Driver"
"16220846","Department Of Public Safety, State Of Texas","Rural Willacy County","Willacy","0","Not Injured","1220","0","2018","Monday","26.39059825","-97.83533626","One Motor Vehicle - Going Straight","Rural","Farm To Market","55","Cloudy","Black","26","Hispanic","Male","Driver"
"16240212","La Salle County Sheriff's Office","Rural La Salle County","Lasalle","0","Not Injured","0712","0","2018","Monday","28.3187697","-99.27434292","One Motor Vehicle - Going Straight","Rural","Interstate","75","Sleet/Hail","White","38","Hispanic","Male","Driver"
"16240219","La Salle County Sheriff's Office","Rural La Salle County","Lasalle","0","Not Injured","0712","0","2018","Monday","28.3187697","-99.27434292","One Motor Vehicle - Going Straight","Rural","Interstate","75","Sleet/Hail","White","38","Hispanic","Male","Driver"
"16245466","Harris County Sheriff's Office","Rural Harris County","Harris","0","Possible Injury","0143","1","2018","Monday","29.89990774","-95.30103984","Same Direction - One Straight-One Stopped","Rural","County Road","45","Rain","Maroon","37","Black","Male","Driver"
"16245466","Harris County Sheriff's Office","Rural Harris County","Harris","0","Possible Injury","0143","1","2018","Monday","29.89990774","-95.30103984","Same Direction - One Straight-One Stopped","Rural","County Road","45","Rain","Maroon","15","White","Male","Passenger/Occupant"
"16245466","Harris County Sheriff's Office","Rural Harris County","Harris","0","Possible Injury","0143","1","2018","Monday","29.89990774","-95.30103984","Same Direction - One Straight-One Stopped","Rural","County Road","45","Rain","Silver","78","Black","Female","Driver"
"16245466","Harris County Sheriff's Office","Rural Harris County","Harris","0","Possible Injury","0143","1","2018","Monday","29.89990774","-95.30103984","Same Direction - One Straight-One Stopped","Rural","County Road","45","Rain","Silver","77","Black","Female","Passenger/Occupant"
"16257296","George West Police Department","Rural Live Oak County","Live Oak","0","Possible Injury","1814","2","2018","Monday","28.33868426","-98.02764714","One Motor Vehicle - Going Straight","Rural","Interstate","75","Sleet/Hail","White","44","Unknown","Male","Driver"
"16257296","George West Police Department","Rural Live Oak County","Live Oak","0","Possible Injury","1814","2","2018","Monday","28.33868426","-98.02764714","One Motor Vehicle - Going Straight","Rural","Interstate","75","Sleet/Hail","White","37","Unknown","Female","Passenger/Occupant"
"16257296","George West Police Department","Rural Live Oak County","Live Oak","0","Possible Injury","1814","2","2018","Monday","28.33868426","-98.02764714","One Motor Vehicle - Going Straight","Rural","Interstate","75","Sleet/Hail","White","8","Unknown","Female","Passenger/Occupant"
"16257296","George West Police Department","Rural Live Oak County","Live Oak","0","Possible Injury","1814","2","2018","Monday","28.33868426","-98.02764714","One Motor Vehicle - Going Straight","Rural","Interstate","75","Sleet/Hail","White","3","Unknown","Female","Passenger/Occupant"
"16257296","George West Police Department","Rural Live Oak County","Live Oak","0","Possible Injury","1814","2","2018","Monday","28.33868426","-98.02764714","One Motor Vehicle - Going Straight","Rural","Interstate","75","Sleet/Hail","White","37","White","Male","Driver"
"16257296","George West Police Department","Rural Live Oak County","Live Oak","0","Possible Injury","1814","2","2018","Monday","28.33868426","-98.02764714","One Motor Vehicle - Going Straight","Rural","Interstate","75","Sleet/Hail","White","13","Unknown","Male","Passenger/Occupant"
"16257296","George West Police Department","Rural Live Oak County","Live Oak","0","Possible Injury","1814","2","2018","Monday","28.33868426","-98.02764714","One Motor Vehicle - Going Straight","Rural","Interstate","75","Sleet/Hail","Black","29","Unknown","Female","Driver"
"16257296","George West Police Department","Rural Live Oak County","Live Oak","0","Possible Injury","1814","2","2018","Monday","28.33868426","-98.02764714","One Motor Vehicle - Going Straight","Rural","Interstate","75","Sleet/Hail","Black","24","White","Female","Passenger/Occupant"
"16276671","George West Police Department","Rural Live Oak County","Live Oak","1","Killed","1814","11","2018","Monday","28.33761502","-98.02671384","Opposite Direction - Both Going Straight","Rural","Interstate","75","Sleet/Hail","Black","42","White","Female","Driver"
"16276671","George West Police Department","Rural Live Oak County","Live Oak","1","Killed","1814","11","2018","Monday","28.33761502","-98.02671384","Opposite Direction - Both Going Straight","Rural","Interstate","75","Sleet/Hail","White","21","Unknown","Male","Driver"
"16276671","George West Police Department","Rural Live Oak County","Live Oak","1","Killed","1814","11","2018","Monday","28.33761502","-98.02671384","Opposite Direction - Both Going Straight","Rural","Interstate","75","Sleet/Hail","White","24","Unknown","Male","Passenger/Occupant"
"16276671","George West Police Department","Rural Live Oak County","Live Oak","1","Killed","1814","11","2018","Monday","28.33761502","-98.02671384","Opposite Direction - Both Going Straight","Rural","Interstate","75","Sleet/Hail","White","25","White","Male","Passenger/Occupant"
"16276671","George West Police Department","Rural Live Oak County","Live Oak","1","Killed","1814","11","2018","Monday","28.33761502","-98.02671384","Opposite Direction - Both Going Straight","Rural","Interstate","75","Sleet/Hail","Gold","31","Unknown","Female","Driver"
"16276671","George West Police Department","Rural Live Oak County","Live Oak","1","Killed","1814","11","2018","Monday","28.33761502","-98.02671384","Opposite Direction - Both Going Straight","Rural","Interstate","75","Sleet/Hail","Gold","38","White","Male","Passenger/Occupant"
"16276671","George West Police Department","Rural Live Oak County","Live Oak","1","Killed","1814","11","2018","Monday","28.33761502","-98.02671384","Opposite Direction - Both Going Straight","Rural","Interstate","75","Sleet/Hail","Gold","21","Unknown","Male","Passenger/Occupant"
"16276671","George West Police Department","Rural Live Oak County","Live Oak","1","Killed","1814","11","2018","Monday","28.33761502","-98.02671384","Opposite Direction - Both Going Straight","Rural","Interstate","75","Sleet/Hail","Gold","28","White","Male","Passenger/Occupant"
"16276671","George West Police Department","Rural Live Oak County","Live Oak","1","Killed","1814","11","2018","Monday","28.33761502","-98.02671384","Opposite Direction - Both Going Straight","Rural","Interstate","75","Sleet/Hail","Black","52","White","Male","Driver"
"16276671","George West Police Department","Rural Live Oak County","Live Oak","1","Killed","1814","11","2018","Monday","28.33761502","-98.02671384","Opposite Direction - Both Going Straight","Rural","Interstate","75","Sleet/Hail","Black","61","White","Female","Passenger/Occupant"
"16276671","George West Police Department","Rural Live Oak County","Live Oak","1","Killed","1814","11","2018","Monday","28.33761502","-98.02671384","Opposite Direction - Both Going Straight","Rural","Interstate","75","Sleet/Hail","Green","34","Unknown","Female","Driver"
